03/15/2023 14:15:00,Data-Centric Thinking: Moving Business Logic into the Database,"When talking about application modernization database most think about converting from DDS to DDL and redesigning the database … and yes, this might be the final goal. But there is much more … because we never can touch the database without respect to the application and vice versa. We have to move from an application-centric thinking to a data centric thinking. In short, instead of coding everything in whatever programming language, we should move as much business logic as possible into the database. It may even include foreign data that is provided and accessed by Web-Services.What does that mean? At first, using encapsulated (complex) SQL Statements wrapped in SQL Views or User Defined Table Functions, externalizing Data Access, adding constraints and triggers, Row And Column Access Control (RCAC) …With all these techniques we cannot only reduce our source code to a minimum but also secure our data!",Birgitta,Hauser,Independent Consultant,Database and Software Architect,"Birgitta Hauser worked on the IBM i and its predecessors since 1992. She graduated with a business economics diploma, and started programming on the AS/400 in 1992. She worked and works as traditional RPG Programmer but also as Database and Software Engineer, focusing on IBM i application and database modernization.
Currently she is an independent consultant and works in Consulting, Application Modernization on IBM i and especially Database Modernization on Db2 for i. She also provides individual programming on IBM i to her customers.
Additionally, she also works in education as a trainer for RPG and SQL developers.
Since 2002 she has frequently spoken at the COMMON User Groups and other IBM i and Power Conferences in Germany, other European Countries, USA and Canada.
In addition, she is co-author of two IBM Redbooks and also the author of several articles and papers focusing on RPG and SQL for the ITP Verlag (a German publisher), IT Jungle Guru and IBM DeveloperWorks.
In 2015 she received the John Earl Speaker Scholarship Award. In 2018 she received the Al Barsa Memorial Scholarship Award.
IBM Champion since 2020 ",Chicago Hall
03/15/2023 14:15:00,Dimensional Modeling: The Star of the Show?,"Dimensional Modeling: The Star of the Show?

Can a data mart or warehouse or even an operational data store elevate your reporting and visualizations? Improve the performance of your reporting? Provide easily accessible information to the business and your users? Find out how even a small effort can yield big results.

Leaning Objectives:

1. Basics concepts of data warehousing.
2. How easy it is to create a functioning data warehouse.
3. How data warehousing improves the businesses agility in making informed intelligent decisions.",John,Wescott,IBM,"Analytics Consultant, DB2 for i","John Westcott is a member of the Db2 for i Database and Analytics team in IBM’s Technology Services (formerly Lab Services). A consultant with over 35 years’ experience on IBM i, his skills include Business Intelligence, Business Analytics, Database Modernization, SQL and RPG Development. As a member of the Database team his primary focus is on best practices, implementation, and skills transfer for database design, dimensional modeling, ETL pipelines, data warehousing, Db2 for i Web Query, and DataMigrator. ",Geneva 1
03/15/2023 14:15:00,Intro to IBM i Services (SQL) for Admins,"This session is designed for IBM i system administrators. It covers real-world problems faced by system admins, and how to solve them using SQL (with some help from IBM i Services). Don't be intimidated by SQL. It isn't just for developers! You can copy and paste the examples provided in this session to get started easily. Attend this session and add a suite of new tools to your system admin toolbox!
",Steve,Riedmueller,"John Wily & Sons, Inc.","Certified IBM i Admin - Speaker, Mentor, and Advocate","Certified IBM i Administrator with over 20 years experience on IBM i (AS400). COMMON speaker, mentor, and IBM i advocate. Experience with OS upgrades, patching, security, auditing, performance, HMC, MQ, WAS, networking, various 3rd party software support, Apache/IWS webservices, CL programming and account provisioning. IT professional with strong skills in IBM i, MQ, SQL, and Excel. ",Courtyard 3
03/15/2023 14:15:00,Introduction to Merlin and IBM i Developer,,Liam,Allan,IBM,Advisory Software Engineer | Visual Studio Code fellow,"Liam Allan, an IBM Champion, helps IBM i development teams modernize their applications and bridge the gap between traditional and modern development practices. Founder of Works of Barry, he specializes in DevOps, RPG, ILE, Node.js, PHP, PASE and open source. He also supports the community by creating open source tools — such as the ILEditor — that make IBM i development more intuitive for the next generation. His passion is to bring IBM i and the world of open-source closer together. ",Madison
03/15/2023 14:15:00,Why API?,,Brian,May,Profound Logic,Vice President of Product Management," Professional IT Leader, Speaker and Writer

Specialties:
Team Building, Development and Retention
Technical Sales
Solutions Architecture
Software Development
Enterprise Systems 
Manufacturing Processes
Apparel Industry
Accounting Principles ",Courtyard 2
03/15/2023 14:15:00,Options for Consuming REST APIs from RPG,"REST APIs have become a major part of business programming. We live in a world where virtually everything is connected to the Internet, and REST APIs are how they communicate with each other. In this session, you will learn how to call (or ""consume"") REST APIs from good ol' RPG. In addition to showing you the basics of how APIs work, this session explains how to use several free tools to consume them. The tools will be compared so that you can determine which one would work best for you.",Scott,Klement,Midrange Dynamics,Development and Solution Architect,"Scott Klement is a Development and Solutions Architect at Midrange Dynamics. He also volunteers as a member of COMMON's Board of Directors and Strategic Education Team. He is the author of around 1000 articles and a dozen open source projects. Scott's efforts to help out the IBM i Community have resulted in dozens of awards and accolades, including an IBM Innovation Award, Gary Guthrie Award, Al Barsa Scholarship, John T Earl Scholarship, medals from the American Society of Business Publication Editors, and the COMMON Speaker Excellence Hall of Fame. IBM has named Scott an IBM Champion for Power Systems. ",Geneva 3
03/15/2023 15:45:00,Advanced IBM I Services (SQL) for Admins,,Steve,Riedmueller,"John Wily & Sons, Inc.","Certified IBM i Admin - Speaker, Mentor, and Advocate","Certified IBM i Administrator with over 20 years experience on IBM i (AS400). COMMON speaker, mentor, and IBM i advocate. Experience with OS upgrades, patching, security, auditing, performance, HMC, MQ, WAS, networking, various 3rd party software support, Apache/IWS webservices, CL programming and account provisioning. IT professional with strong skills in IBM i, MQ, SQL, and Excel. ",Courtyard 3
03/15/2023 15:45:00,API Enabled in Minutes with Profound API,,Brian,May,Profound Logic,Vice President of Product Management," Professional IT Leader, Speaker and Writer

Specialties:
Team Building, Development and Retention
Technical Sales
Solutions Architecture
Software Development
Enterprise Systems 
Manufacturing Processes
Apparel Industry
Accounting Principles ",Courtyard 2
03/15/2023 15:45:00,Look At Your Data From A Different View-Point,Simon will explain how building SQL Views should become a part of your development strategy. He will give examples of the common ways he builds and uses Views to make his own and that of his team easier and simpler. Why do the hard work yourself when something else can do it for you?,Simon,Hutchinson,RPGPGM.COM,Author,"Simon has been writing his acclaimed IBM i blog, RPGPGM.COM, for almost ten years sharing his knowledge, experience, and giving many detailed examples of the latest RPG, SQL, and CL. He has been recognized by IBM as an IBM Champion for Power (since 2021), and as an IBM i Community Advocate.

Since its founding, in 2020, Simon has been the president of the Central Texas IBM i User Group, CTXiUG. ",Geneva 1
03/15/2023 15:45:00,Worst Practices in System Management,"We've all heard stories of things gone wrong, some were just bad, some were horrible, and some were just plain hilarious! The more you know of these things the more likely you can avoid them.  

This session will be a user feedback session where the horrible terrible and very bad experieneces of audience members will be added to the speakers experiences and used as educational tools to prevent those problems from killing us.

You know the rule, smart people learn from their mistakes, the truly brilliant learn from someone else's. Come make yourself look brilliant!Learning Objectives:
System Admins have every opportunity to be the goat and no opportunity to be the hero. This session will help avoid some of the goat opportunities.",Larry,Bolhuis,Service Express Inc.,Cloud and Datacenter Engineer,"Larry has grown up with computers since his father became a CE in 1967. He obtained a bachelor's degree in Computer Science from Calvin College in 1982 and soon after began working on IBM midrange equipment with the S/34 and S/36. Larry began working on the As/400 at its introduction In 1988.After spending many years as a developer Larry began working on communications, networking, and systems management tasks. Years of working with SNA, SDLC, SNADS, APPC, APPN followed by Token Ring, Ethernet, and TCP/IP tough strong communications troubleshooting skills. In addition to networking on the IBM side Larry learned the infrastructure components of the network including switches routers and firewalls, working chiefly with Cisco equipment.In 15 years as an IBM Business partner Larry worked with IBMs systems from design through implementation and migration. He has worked on the smallest and largest and everything in between. He has been involved in many Beta and other early release programs with IBM. Larry has held more than 30 IBM certifications on the AS/400, iSeries, System i and Power Systems, including IBM Certified Advanced Technical Expert and is a contributing author to many IBM Certification tests.Larry has been an award winning speaker at users groups around North America covering Systems design and management, networking and connectivity, work management, PTF, and Hardware Management Console topics. He has been a long time volunteer and speaker with COMMON and has been awarded Gold, Silver and Bronze medals and also it's highest Honor the Distinguished Service Award. Larry currently serves on the Education team at COMMON. Larry has also been selected as an IBM Champion for the past three years.",Chicago Hall
03/15/2023 15:45:00,Everything They Never Taught You!,"Ok, maybe we're setting the bar a little high by saying EVERYTHING, but did you ever feel like all the people around you seem to just KNOW things, things you don't? Sure, you're a wiz with SQL, and no one codes RPG like you do, but when it comes to people skills, to working in teams, to communicating well, to building your career... Well, they never taught you THAT! Come to this session to learn everything you've been missing out on.",Steve,Wolk,PC Richard & Son,CTO,"Steven Wolk is the Chief Technology Officer for PC Richard & Son, a family owned and operated chain of 66 appliance and electronics superstores located throughout NY, NJ, CT, and PA. Founded in 1909, PC Richard has always been known for honesty, integrity, and reliability throughout it's over 113 year history. Steve joined PC Richard & Son in 1986. In 2000, after working his way through a number of IT related roles, he assumed his current position as the company’s first CTO. As CTO, he considers himself very fortunate to lead a large in-house team of very talented software developers. Together, they bring their combined extensive retail experience to bear in the application of new technologies to improve business processes and efficiency to create a competitive advantage for this unique company. Steve is an IBM i zealot and advocate, and is deeply involved in the IBM i community. He’s very proud to be an IBM Power Systems Champion since 2020. Steve is a long-standing speaker at COMMON conferences, a subject matter expert, a member of COMMON’s Strategic Education Team, and speaks at IBM i related conferences globally. He is also a member of the board of directors for The LUG (Large User Group), a group of over 100 of the world’s largest users of IBM technology, currently serving as the Communications Officer. Steve is also a board member of LISUG, the Long Island Systems User’s Group, and enjoys his role as emcee of LISUG’s monthly educational and networking events. ",Madison
03/15/2023 15:45:00,How to Remain Relevant in a changing IT Environment,"Education in today’s IT and Business Environment challenges both the Company and the employee. What skills are needed to provide for today’s (and tomorrow’s) business needs? How does the company and the employee deal with these challenges? How to decide; what to learn, how to learn and when to learn, when planning for future needs. These challenges differ depending on where a person is in their careers path. Jim discusses these challenges and more in this presentation. Great presentation for managers and employees! 
• The question of being relevant? 
• How to know… your relevancy  
• Uh Oh… I’m not relevant (what to do) 
• Business vs IT Skills – the Balance 
• The Specialist vs the generalist – Let’s hire a consultant

Learning Objectives:
1. Internalize the need to continue learning in Information Technology 
2. Understand how your current skills can be leveraged into new skills 
3. Have a better understanding of how to approach today's educational opportunities",Jim,Buck,imPower Technologies,CEO and Head Instructor,"Jim Buck’s career in IT has spanned more than 35+ years, primarily in college education, manufacturing, and healthcare industries. Past president (13 years) of the Wisconsin Midrange Computer Professional Association (www.wmcpa.org) and has served on several teams developing IBM and COMMON certification tests. Jim has co-authored several IBM i books with Bryan Meyers that are used by many companies and in colleges worldwide, ""Programming in ILE RPG"" 5th Edition being the latest in 2015.Other accomplishments include; recipient of the 2007 IBM System i Innovation – Education Excellence Award, 2014 COMMON Presidents Award and named 2013/2016/2017/2018/2019/2020/2021 IBM Champion - Power Systems.Jim is the president and founder of imPower Technologies where he provides professional IBM I training and consulting services (www.imPowerTechnologies.com) . He is active in the IBM i community working to help companies train their employees in the latest IBM technologies and helps companies develop the next generation of IBM i professionals. ",Milwaukee
03/15/2023 15:45:00,30 PHP tips on IBM i in 60 Minutes,,Mike,Pavlak,Perforce Software,Solution Architect,"Mike Pavlak has been working with IBM midrange solutions since 1992 and IBM Mainframes before that. After years of developing applications using RPG, CL and PHP he managed IT development and IT for power protection manufacturer Tripp Lite. Later Mike was instrumental in developing the adoption of PHP as a primary solution for web development on IBM i working with Zend Technologies. Today, as Solutions Engineer with Perforce, Mike helps companies around the world approach the challenges of modernization and open source technologies. In addition to several roles as a volunteer with COMMON the premier IBM midrange user group, Mike also teaches PHP & Python classes part time at Moraine Valley Community College in Suburban Chicago. ",Geneva 3
03/15/2023 15:45:00,The Magic of Rest APIs and IBM i,"Rest APIs are a key technology in the world of Modern Applications these days. The Integrated Web Services - IWS support provides a rich, robust, secure way to easily create and host Rest APIs. IWS provides a way to point at an existing ILE program or services program and will create a Rest wrapper for that function. Additionally, you can build Rest APIs that wrapper SQL directly. With IBM i 7.5 the IWS support now also has a rich access logging support including the ability to digest with tools such as Splunk!",Tim,Rowe,IBM,Business Architect Application Development & Systems Management for IBM i,Tim Rowe is the Business Architect responsible for Application Development and Systems Management for the IBM i operating system. His responsibilities include helping to make sure that the IBM i has what is needed to be successful both today and into the future. He sends much of his time also helping customers understand what is possible on our platform when it comes to modernization. ,Geneva 2
03/16/2023 08:30:00,Application Development and The Future,,Tim,Rowe,IBM,Business Architect Application Development & Systems Management for IBM i,Tim Rowe is the Business Architect responsible for Application Development and Systems Management for the IBM i operating system. His responsibilities include helping to make sure that the IBM i has what is needed to be successful both today and into the future. He sends much of his time also helping customers understand what is possible on our platform when it comes to modernization. ,Geneva 1
03/16/2023 08:30:00,Simon's Top 10 SQL Favorites,IBM Champion Simon Hutchinson has written a lot about modern Db2 for i and SQL on his blog for the past nine years. In this session he will take you through his top 10 favorites. You will have to attend to learn what these cool SQL tricks and tips are!,Simon,Hutchinson,RPGPGM.COM,Author,"Simon has been writing his acclaimed IBM i blog, RPGPGM.COM, for almost ten years sharing his knowledge, experience, and giving many detailed examples of the latest RPG, SQL, and CL. He has been recognized by IBM as an IBM Champion for Power (since 2021), and as an IBM i Community Advocate.

Since its founding, in 2020, Simon has been the president of the Central Texas IBM i User Group, CTXiUG. ",Chicago Hall
03/16/2023 08:30:00,Managing Startup and Shutdown of your IBM i (Part 1),"In days gone by the IBM Supplied program QSTRUP combined with a couple options on CHGIPLA was good enough for most IBM i shops. It started what seemed to be needed and anything else we stumbled through after each IPL. When it was time to shut down a PWRDWNSYS or ENDSBS command took down whatever was running. We were happy. Today though we often see dozens of subsystems running many web servers, other needed batch jobs and services. We see monitors and queue processing jobs and many writers. For security purposes we should be starting only the TCP servers that we need, not all of them. Likely we should not start IPV6 and start things in sequence as well. Further considerations may be needed in an HA environment. These include not starting jobs until iASPS are available and starting different IP interfaces and services depending on production or backup mode of the server. We may want to handle special startup modes while doing PTFs, backups or other system maintenance. In this session we will work with customizing that startup. We'll discuss staring PASE jobs with QSH, web server jobs and more. We'll discuss prestart jobs and autostart jobs. And finally we will also work with sequencing the shutdown of the system. As part of this we'll discuss some simple ways to know what needs to be shut down and smoothly handling that.",Larry,Bolhuis,Service Express Inc.,Cloud and Datacenter Engineer,"Larry has grown up with computers since his father became a CE in 1967. He obtained a bachelor's degree in Computer Science from Calvin College in 1982 and soon after began working on IBM midrange equipment with the S/34 and S/36. Larry began working on the As/400 at its introduction In 1988.After spending many years as a developer Larry began working on communications, networking, and systems management tasks. Years of working with SNA, SDLC, SNADS, APPC, APPN followed by Token Ring, Ethernet, and TCP/IP tough strong communications troubleshooting skills. In addition to networking on the IBM side Larry learned the infrastructure components of the network including switches routers and firewalls, working chiefly with Cisco equipment.In 15 years as an IBM Business partner Larry worked with IBMs systems from design through implementation and migration. He has worked on the smallest and largest and everything in between. He has been involved in many Beta and other early release programs with IBM. Larry has held more than 30 IBM certifications on the AS/400, iSeries, System i and Power Systems, including IBM Certified Advanced Technical Expert and is a contributing author to many IBM Certification tests.Larry has been an award winning speaker at users groups around North America covering Systems design and management, networking and connectivity, work management, PTF, and Hardware Management Console topics. He has been a long time volunteer and speaker with COMMON and has been awarded Gold, Silver and Bronze medals and also it's highest Honor the Distinguished Service Award. Larry currently serves on the Education team at COMMON. Larry has also been selected as an IBM Champion for the past three years.",Courtyard 2
03/16/2023 08:30:00,"Real time integrations – APIs, Event Streams and Process Automation","In this session we will discuss the pros and cons of the most popular responsive integration architecture styles - API-led and Event Driven Architecture. We will walk through the differences and recommendations on where to use, as well as a quick look at the leading development tools and platforms. In addition, we will look at a popular Robotic Process Automation (RPA) positioning and tools, and how it compares to ""deep"" integration approaches such as APIs and Events.  Perhaps I can even run live demos for each tool if we have time left but normally it's a less hands-on session.",Dmitriy,Kuznetsov,Infoview Systems Inc,VP Integration and Cloud Solutions,"I am an avid backpacker, biker and cross-country skier. I enjoy traveling, visiting new places, meeting new people and learning about different cultures and ways of life. I recently started doing hot yoga, which is harder than you might think - basically exercising in hot sauna!

In my spare time I focus on architecture, technology, and service delivery for Infoview's Integration and IBM i application development practices. We partner with our customers to deliver business outcomes with the help of Mulesoft Anypoint platform and API led connectivity approach. Infoview developed Mulesoft AS400 connector and IBM i Web Transaction Framework to accelerate and simplify connecting back-end applications to cloud or on-prem solutions, promote reuse, self-service, provide governance and operational insight. Our Professional Services team has a unique combination of Mulesoft and IBM i skills, offering our customers a compelling value proposition - the same architect or developer can often address both IBM i and Mulesoft tasks. Stop by our booth at Expo hall to learn more about how Mulesoft and Infoview can help IBM i shops unlock back-end data and processes. ",Courtyard 3
03/16/2023 08:30:00,Application Development and The Future,,Tim,Rowe,IBM,Business Architect Application Development & Systems Management for IBM i,Tim Rowe is the Business Architect responsible for Application Development and Systems Management for the IBM i operating system. His responsibilities include helping to make sure that the IBM i has what is needed to be successful both today and into the future. He sends much of his time also helping customers understand what is possible on our platform when it comes to modernization. ,Geneva 1
03/16/2023 08:30:00,Maximizing and Modernizing your IBM i Solution,"This session will feature an overview of the Infor investment into the IBM i platform, partnership with IBM, and market response to this shift in strategy. Infor’s Vice President of Compass Americas will share samples of how customers have modernized their IBM i solutions to leverage and maximize the investment they have made in their IBM i based enterprise solutions. This session is relevant to all IBM i users (Infor and non-Infor customers).",Jay,Allison,Infor,Vice President - Compass Products,Jay is a 25-year veteran in the Enterprise Software market. He started his career in public accounting and then moved into supply chain area with a distributor for Clark Equipment. These two experiences lead Jay to join the Enterprise Software space managing sales organizations. Jay joined Infor in 2019 and has lead the Compass Americas team since its inception in 2022.,Geneva 2
03/16/2023 08:30:00,IBM and Db2 Services for the Programmer,"With the latest Releases and Technology Refreshes IBM added a lot of powerful IBM and Db2 Services to Db2 for i and SQL, for example for work management, security, database, IFS … But did you expect, there are also a lot of Services that can be used by the programmer to make live easier? For example for sending or retrieving data queue entries or writing a message into the joblog or for converting a spool file into a PDF-document and much more. Additionally, there all kinds of Services that help to analyze and manage ILE Objects, such as modules, service programs (with exported procedures), programs and Binding Directories, but also activation groups.",Birgitta,Hauser,Independent Consultant,Database and Software Architect,"Birgitta Hauser worked on the IBM i and its predecessors since 1992. She graduated with a business economics diploma, and started programming on the AS/400 in 1992. She worked and works as traditional RPG Programmer but also as Database and Software Engineer, focusing on IBM i application and database modernization.
Currently she is an independent consultant and works in Consulting, Application Modernization on IBM i and especially Database Modernization on Db2 for i. She also provides individual programming on IBM i to her customers.
Additionally, she also works in education as a trainer for RPG and SQL developers.
Since 2002 she has frequently spoken at the COMMON User Groups and other IBM i and Power Conferences in Germany, other European Countries, USA and Canada.
In addition, she is co-author of two IBM Redbooks and also the author of several articles and papers focusing on RPG and SQL for the ITP Verlag (a German publisher), IT Jungle Guru and IBM DeveloperWorks.
In 2015 she received the John Earl Speaker Scholarship Award. In 2018 she received the Al Barsa Memorial Scholarship Award.
IBM Champion since 2020 ",Geneva 3
03/16/2023 08:30:00,Manage Your IBM i the Navigator Way,"This session, primarily presented as a live demo, will show you how you can manage your system via Navigator for i using the Work Management, Configuration and Service, and System tasks. Learn how you can review active jobs, server jobs, prestart jobs, JVMs and more. You can also use Navigator to configure your subsystems and subsystem routing. This session will include all the new and exciting features in Navigator for managing you IBM i. This session will also include common Navigator features such as bookmarks, favorites, connection properties, and much more.",Dawn,May,"Dawn May Consulting, LLC",Owner,"Dawn May is a leading authority on work management, systems management, performance, and diagnostics, with intimate knowledge of the IBM i operating system developed through her distinguished career with IBM.
Today, as an independent consultant, she focuses her skills on helping companies troubleshoot issues and plan for the future while teaching them how to get the most out of their IBM i systems.
Dawn is the author of the i Can blog published by TechChannel; a frequent speaker at local user group meetings, IBM i conferences around the world; and an innovator with five patents.
In her spare time, Dawn enjoys the art of photography, sewing, baking bread, and solving puzzles. ",Madison
03/16/2023 08:30:00,Building Dashboards and Reports Over IBM i Services,"IBM i Services provide SQL interfaces into IBM i system/object/security information. Wouldn't it be nice to have an easy way to build reports or dashboards, create trending reports or consolidate data from multiple systems into a single view? Of course it would! And that's exactly what this session will show you with Web Query.

Learning Objectives:

1. Create dashboards over IBM i Systems and object metrics in a flash
2. Schedule important reports like ""how close are we getting to system or database limits"" to regularly monitor and avoid potential catastrophe.
3. Enhance the value of IBM i Services to monitor key performance or object size metrics.",John,Wescott,IBM,"Analytics Consultant, DB2 for i","John Westcott is a member of the Db2 for i Database and Analytics team in IBM’s Technology Services (formerly Lab Services). A consultant with over 35 years’ experience on IBM i, his skills include Business Intelligence, Business Analytics, Database Modernization, SQL and RPG Development. As a member of the Database team his primary focus is on best practices, implementation, and skills transfer for database design, dimensional modeling, ETL pipelines, data warehousing, Db2 for i Web Query, and DataMigrator. ",Milwaukee
03/16/2023 10:15:00,Business Continuity and Planning for the Unplanned,,Richie,Palma,iTech Solutions | A Service Express Company,Senior Solution Consultant,"A Tech Solutions Consultant for iTech Solutions Group, IBM Champion for Power, IBM Fresh Face, founder of the “Midrange Meetup” in Grand Rapids, Michigan, on the steering committee for YIP’s (Young i Professionals), and on the board for SEMIUG (South East Michigan IBM i User Group). I spend most my professional time working with clients running on IBM Power Systems and especially IBM i. With a background and passion for lean manufacturing my mind is wired to seek the most efficient means toward producing a desired result. IBM Power Systems think the same way, and they can, due to IBM owning the whole solution stack. We believe in extreme efficiency, not sprawling server farms that require Band-Aids, duct-tape and lots of attention. Efficiency within the walls of the data center can and is driving competitive advantage across all industries. I believe it’s my duty to share my knowledge and experiences with companies, so they can make an educated decision prior to purchasing that next x86 data center brick. I also speak at conferences and local user group meetings, attend industry conferences/events, and deliver opinions, ideas, and lessons learned through social media and authoring articles. ",Chicago Hall
03/16/2023 10:15:00,Managing Startup and Shutdown of your IBM i (Part 2),"PART 2

In days gone by the IBM Supplied program QSTRUP combined with a couple options on CHGIPLA was good enough for most IBM i shops. It started what seemed to be needed and anything else we stumbled through after each IPL. When it was time to shut down a PWRDWNSYS or ENDSBS command took down whatever was running. We were happy. Today though we often see dozens of subsytems running many web servers, other needed batch jobs and services. We see monitors and queue processing jobs and many writers. For security purposes we should be starting only the TCP servers that we need, not all of them. Likely we should not start IPV6 and start things in sequence as well. Further considerations may be needed in an HA environment. These include not starting jobs until iASPS are available and starting different IP interfaces and services depending on production or backup mode of the server. We may want to handle special startup modes while doing PTFs, backups or other system maintenance. In this session we will work with customizing that startup. We'll discuss staring PASE jobs with QSH, web server jobs and more. We'll discuss prestart jobs and autostart jobs. And finally we will also work with sequencing the shutdown of the system. As part of this we'll discuss some simple ways to know what needs to be shut down and smoothly handling that.

Learning Objectives:
1) Learn how to control which startup program will run on your IBM i. 2) Examine the various servers to start and how to control them. 2) Learn options for starting different services. 3) Consider ways to control the startup of your server in different operating modes. 4) Understanding an orderly shutdown of your IBM i server.",Larry,Bolhuis,Service Express Inc.,Cloud and Datacenter Engineer,"Larry has grown up with computers since his father became a CE in 1967. He obtained a bachelor's degree in Computer Science from Calvin College in 1982 and soon after began working on IBM midrange equipment with the S/34 and S/36. Larry began working on the As/400 at its introduction In 1988.After spending many years as a developer Larry began working on communications, networking, and systems management tasks. Years of working with SNA, SDLC, SNADS, APPC, APPN followed by Token Ring, Ethernet, and TCP/IP tough strong communications troubleshooting skills. In addition to networking on the IBM side Larry learned the infrastructure components of the network including switches routers and firewalls, working chiefly with Cisco equipment.In 15 years as an IBM Business partner Larry worked with IBMs systems from design through implementation and migration. He has worked on the smallest and largest and everything in between. He has been involved in many Beta and other early release programs with IBM. Larry has held more than 30 IBM certifications on the AS/400, iSeries, System i and Power Systems, including IBM Certified Advanced Technical Expert and is a contributing author to many IBM Certification tests.Larry has been an award winning speaker at users groups around North America covering Systems design and management, networking and connectivity, work management, PTF, and Hardware Management Console topics. He has been a long time volunteer and speaker with COMMON and has been awarded Gold, Silver and Bronze medals and also it's highest Honor the Distinguished Service Award. Larry currently serves on the Education team at COMMON. Larry has also been selected as an IBM Champion for the past three years.",Courtyard 2
03/16/2023 10:15:00,Securing SSH for IBM i,"As more IBM i clients start to use SSH, it is important to understand how to properly secure it on the platform. This session will cover recommended ways to harden SSH on your IBM i including authentication with passwords and public/private key pairs. A discussion of the various file transfer options will also be included.",Robert,Andrews,IBM,Principal Security Consultant,"Robert Andrews is a Principal Security Consultant (STSM) and the Team Lead for the IBM i Security and Authentication Technology Expert Labs team in Rochester, MN.  He is an IBM certified Thought Leader for security and The Open Group certified Distinguished Technical Specialist.  Besides security, Robert is an expert in Db2 database, journaling, and DDM/DRDA.  In addition to his technical work at IBM, Robert has been strongly involved in Emergency Management and Communications for over a decade at all levels from local to federal.  Robert has published seven books, numerous trade articles, was issued four US patents, and holds degrees in mathematics, computer science, education, and management. ",Courtyard 3
03/16/2023 10:15:00,IBM i True Disaster Recovery Stories,"With more than four decades working in Backup and Recovery, Debbie will share her many real life disaster recovery experiences. Come to share any of your experiences and learn how to be recovery ready in the event of a cyber attack or any other of the many disasters that could compromise your data.",Debbie,Saugen,"Debbie Saugen Consulting, LLC",Owner,"Debbie Saugen is recognized worldwide as an expert on IBM i backup and recovery, disaster recovery, and high availability. Debbie's IBM career spanned 37 years serving as the Technical Owner of IBM i Backup/Recovery and the IBM i National Lead for IBM Resiliency Services. She continues to work directly with the Backup Recovery and Media Services (BRMS) developers to drive new enhancements.
A COMMON Gold Medal Speaker, she enjoys sharing her knowledge speaking at conferences and user groups, along with publishing articles. As an independent consultant, Debbie is passionate about ensuring all her clients are recovery ready no matter what situation they may face. ",Geneva 1
03/16/2023 10:15:00,Writing the Cleanest RPGLE,,Liam,Allan,IBM,Advisory Software Engineer | Visual Studio Code fellow,"Liam Allan, an IBM Champion, helps IBM i development teams modernize their applications and bridge the gap between traditional and modern development practices. Founder of Works of Barry, he specializes in DevOps, RPG, ILE, Node.js, PHP, PASE and open source. He also supports the community by creating open source tools — such as the ILEditor — that make IBM i development more intuitive for the next generation. His passion is to bring IBM i and the world of open-source closer together. ",Geneva 2
03/16/2023 10:15:00,Python APIs aka Web Services,,Mike,Pavlak,Perforce Software,Solution Architect,"Mike Pavlak has been working with IBM midrange solutions since 1992 and IBM Mainframes before that. After years of developing applications using RPG, CL and PHP he managed IT development and IT for power protection manufacturer Tripp Lite. Later Mike was instrumental in developing the adoption of PHP as a primary solution for web development on IBM i working with Zend Technologies. Today, as Solutions Engineer with Perforce, Mike helps companies around the world approach the challenges of modernization and open source technologies. In addition to several roles as a volunteer with COMMON the premier IBM midrange user group, Mike also teaches PHP & Python classes part time at Moraine Valley Community College in Suburban Chicago. ",Geneva 3
03/16/2023 10:15:00,Free Open-Source IBM i System Dashboards with Grafana,"In this session we will explore the open-source analytics and monitoring tool Grafana. Setup a frontend and backend to pull IBM i host details such as CPU, storage utilization, and other performance metrics into a modern operational dashboard for full observability.",Steve,Riedmueller,"John Wily & Sons, Inc.","Certified IBM i Admin - Speaker, Mentor, and Advocate","Certified IBM i Administrator with over 20 years experience on IBM i (AS400). COMMON speaker, mentor, and IBM i advocate. Experience with OS upgrades, patching, security, auditing, performance, HMC, MQ, WAS, networking, various 3rd party software support, Apache/IWS webservices, CL programming and account provisioning. IT professional with strong skills in IBM i, MQ, SQL, and Excel. ",Madison
03/16/2023 10:15:00,Expand and Simplify RPG Using MI Functions,"There are many MI functions that can be used in RPG programs. This does not mean that you have to learn how to program in the MI language, instead, you'll see how IBM have exposed some functions for use in high-level languages such as RPG.
Learn how to read the MI documentation
Learn how to prototype MI functions
See some useful MI functions for everyday development",Vern,Hamberg,"Ecolab, Pest Elimination",Senior IT Developer,"Vern has worked on IBM midrange systems for over 30 years, beginning with the System/38 and AS/400. At present he is a Senior IT Developer for the Pest Elimination division at Ecolab. He also serves on the COMMON Americas Advisory Council (CAAC) and SET and is one of the SMEs for Db2.  He is degreed in both music and mathematics, which gives him a distinct approach to the art and science of programming. In his spare time he participates in various musical pursuits, such as playing trumpet in a community band, singing in a pretty-good a capella choral group, working with local musical theater productions, and most recently playing keyboard in the Zuhrah Shrine Flames big band and accordion in a weekly jazz workshop – quite a stretch! ",Milwaukee
